video_id,start_time_seconds,end_time_seconds,labels
s9nyqHyzI_E,200.0,210.0,"[72, 137]"
s9IS_lGiKaA,110.0,120.0,"[8, 66, 69]"
s9RhyZeg7Y0,0.0,10.0,[300]
hNB0Rgb54uI,70.0,80.0,[137]
hNwXPMpR9aY,30.0,40.0,"[0, 61]"
hNphNEVd0Ko,240.0,250.0,"[288, 370, 371]"
hNKTrKk4hZs,80.0,90.0,"[137, 282]"
hNtB9IeBxCw,30.0,40.0,"[404, 486]"
hNGGQVVLXpA,0.0,10.0,"[0, 50, 510]"
ynrj3K7SF4E,11.0,21.0,"[0, 51, 507]"
ynh-t49MCMo,100.0,110.0,[41]
ynbk3-BMsBw,10.0,20.0,"[137, 388]"
AwtHdODObEw,30.0,40.0,[254]
Aww5-8rdUaU,30.0,40.0,"[0, 404]"
Aw0eXIShRzk,15.0,25.0,"[51, 507]"
AwPgz95txYQ,8.0,18.0,"[488, 493]"
Awmz5L-c58I,40.0,50.0,[38]
Aw2ctwyhe28,120.0,130.0,"[137, 263]"
AwcuLXAPFDs,30.0,40.0,"[137, 235, 239]"
AwgJLNHUViU,60.0,70.0,"[137, 27, 237]"
Aw7lwJt-pfI,10.0,20.0,[404]
kaqKCImFl8I,0.0,10.0,[472]
kaU4Sr5tbYY,14.0,24.0,[437]
kac3Uf288k8,300.0,310.0,"[0, 387]"
kazGyM3SLEA,50.0,60.0,"[0, 479]"
kaI31euhEYE,70.0,80.0,"[0, 444]"
OMC09r7Zw4c,190.0,200.0,[137]
OMjLpPxbKN4,0.0,10.0,[387]
OMMQqkwvNx8,10.0,20.0,[72]
OMo7qvmsMu4,14.0,24.0,"[283, 300]"
OMApGp219Zc,10.0,20.0,[137]
OMiNUyU0Y8s,30.0,40.0,"[0, 137]"
OMfDX69_RUk,30.0,40.0,[47]
OM04OFjNPGw,150.0,160.0,"[137, 281]"
OM8gYZ_X5kg,40.0,50.0,"[0, 506, 375]"
OM9H6dXYCcY,200.0,210.0,[137]
13NbKtlQ1t0,240.0,250.0,"[496, 513]"
13tn4LAAFWU,460.0,470.0,"[0, 480, 506]"
13n6n6nKMhI,130.0,140.0,[137]
13x4gF1RPBQ,470.0,480.0,"[137, 219]"
13gVMuGhK3g,240.0,250.0,"[0, 465]"
13PjLquqF3U,440.0,450.0,[388]
X2wvjff15Ro,130.0,140.0,"[137, 273]"
X21JXIO-Tec,30.0,40.0,[137]
X2gHQb5ubco,280.0,290.0,"[137, 237]"
X28GWrn9LlI,110.0,120.0,"[137, 27, 254]"
X2Urv2KkQqU,220.0,230.0,"[283, 300]"
3JUfBqcy2gU,30.0,40.0,[72]
3JLEt6u9CwY,240.0,250.0,"[0, 471]"
3J-z0UWvcSM,410.0,420.0,[505]
3JXlEMohh0o,90.0,100.0,"[0, 137, 506, 387]"
3JPyYTmVc0U,0.0,10.0,[137]
GpEaVnWGeDg,30.0,40.0,[300]
Gpml-XxPpuU,90.0,100.0,[498]
Gp09APbl7so,190.0,200.0,[497]
Gpk-aZXZN10,60.0,70.0,[388]
GpQa44BZc2U,30.0,40.0,"[0, 50]"
GpWNAiZlM34,0.0,10.0,"[0, 354, 506]"
7Hcizjr7zB8,140.0,150.0,"[137, 388]"
7HIclBlErTw,30.0,40.0,"[137, 437]"
7H09aM-_nZc,0.0,10.0,"[137, 388, 481]"
7Hwz-hsvUSk,30.0,40.0,"[137, 22]"
7Ht_Vu1D8nc,30.0,40.0,[137]
7H6B6LQmB7c,100.0,110.0,"[0, 388, 342]"
bUwkwzNuTXM,80.0,90.0,[57]
bUMYneCPJ9c,150.0,160.0,"[0, 300]"
bUojCgsNGP8,30.0,40.0,[254]
bULVObMLMLE,210.0,220.0,[362]
bUwDJlUZ9wM,80.0,90.0,"[137, 388]"
bU6pKtWRI0I,290.0,300.0,"[137, 27, 37]"
bUPdtsliICM,150.0,160.0,"[0, 508]"
tAWBuOhFTtU,260.0,270.0,"[507, 300, 493]"
tAbVyejzL-s,412.0,422.0,[37]
tAMhnqocveU,130.0,140.0,"[388, 509]"
LDjeRxKx2pY,310.0,320.0,"[0, 475]"
LDeLOHzwDNI,560.0,570.0,"[418, 437]"
LDquwvZt8zs,10.0,20.0,[388]
LDq0h23coDU,80.0,90.0,"[16, 137]"
14UdSeNlIlM,30.0,40.0,"[72, 137]"
14wI64-FNvk,90.0,100.0,"[137, 458]"
6V7kfAHv_GM,180.0,190.0,[458]
6VI7BPX3Ey4,30.0,40.0,[489]
6VOGlqLeOzI,30.0,40.0,"[0, 47]"
6V0FOIcFA6o,550.0,560.0,"[506, 55]"
6V2NVMgi3cg,30.0,40.0,[426]
6V-oG-YZiX4,0.0,10.0,"[137, 493]"
6VV5Amm51C8,230.0,240.0,"[0, 444]"
LSnS-UBqlNY,300.0,310.0,"[137, 426]"
LSvtwiycIIU,70.0,80.0,"[283, 300]"
LSMd0B5dASQ,30.0,40.0,"[0, 61]"
LSh6cPg6Zyo,10.0,20.0,"[137, 458]"
LS7OIwMayMk,120.0,130.0,[474]
6cQbxwbBqqI,260.0,270.0,"[0, 137]"
6c6uMuN42bk,80.0,90.0,[40]
6c-5b9sj35o,30.0,40.0,[72]
6cX2K0UTgjU,540.0,550.0,"[0, 388]"
4pwzXpmVSAw,70.0,80.0,"[0, 137, 388]"
4pUxaJ67g78,210.0,220.0,[404]
4pYSDCFuGHY,30.0,40.0,[55]
4pxZWwuoATI,370.0,380.0,"[0, 465, 507]"
4pp3hLU4S-o,220.0,230.0,"[0, 506, 55]"
4p3CocaM9Mk,30.0,40.0,[288]
zlRRwOy10-E,390.0,400.0,[300]
zllH86e-DFc,30.0,40.0,"[137, 354]"
zlt89JkjR8c,40.0,50.0,"[288, 487]"
zlVvYUGTu94,6.0,16.0,"[0, 137, 491, 404]"
zl7tSZfPH1o,100.0,110.0,[487]
nRzegL8_k7U,0.0,10.0,[72]
nR6vw_k44lg,30.0,40.0,"[137, 510]"
nRqLp_ECINQ,30.0,40.0,"[137, 267]"
nRy0W3jpk7Q,30.0,40.0,"[137, 267]"
nR-TX29HtDA,70.0,80.0,"[0, 22]"
nRir6ObdoW4,180.0,190.0,"[0, 137, 14]"
C9BTCVxSHR8,30.0,40.0,[526]
C9DUlzT0X8Q,30.0,40.0,"[0, 506, 479]"
C9e2k030QcY,30.0,40.0,[137]
C9SbW7DnSho,50.0,60.0,[298]
C9qQ-2zeX0E,30.0,40.0,"[0, 354]"
C9kJOuxF4QU,14.0,24.0,"[0, 72]"
C91U_qUVqmk,0.0,10.0,"[0, 8]"
C9_BUR8rGtE,30.0,40.0,[354]
C9Ot0lN_Sew,30.0,40.0,[137]
C9K93AUFuvk,0.0,10.0,[388]
RoeqoS8L1xQ,30.0,40.0,[441]
RoYij4guSkE,30.0,40.0,"[0, 72]"
J061zprgVR4,10.0,20.0,"[0, 8, 137]"
J0zrZqelwRg,130.0,140.0,[343]
J0t4VMnXDNM,0.0,10.0,"[0, 137, 217]"
J0pA8HHaGNE,50.0,60.0,[300]
J0HWQBkDook,70.0,80.0,"[0, 41]"
t1D_YOkSmXo,30.0,40.0,"[137, 237]"
t1ULMDpL35I,70.0,80.0,[137]
t1_81iXEZys,30.0,40.0,"[388, 300]"
t1PcmstHSyg,30.0,40.0,[15]
GodfZEgKboE,80.0,90.0,"[137, 37]"
GoG7dVPWfZA,30.0,40.0,[513]
GonJ36fA1wY,10.0,20.0,[72]
Gow0TlxIx7U,220.0,230.0,"[137, 27]"
R0drT4ocmAg,140.0,150.0,"[27, 229]"
R0ZNBQ6_htQ,30.0,40.0,[343]
R0AJ_4W0f8k,0.0,10.0,[47]
R0ws0tATJLg,0.0,10.0,[137]
yg1m00feLks,190.0,200.0,[137]
ygeasj6s0oQ,0.0,10.0,[137]
ygSw38rL7C4,0.0,10.0,"[506, 39]"
ygF_XLMN52A,50.0,60.0,"[388, 300, 509]"
yg2lBioFnqs,30.0,40.0,[300]
igEY2h1v8os,30.0,40.0,[72]
igGPO_cbBBI,30.0,40.0,"[0, 475]"
ig0P1xrta2c,170.0,180.0,"[137, 27, 237]"
iga_4dsQYPE,490.0,500.0,[41]
wmk_tzRzc08,30.0,40.0,[472]
wmJ2AQhc0-8,10.0,20.0,"[0, 27]"
wmjU6aV1Xc0,30.0,40.0,[488]
wm5tqxyeUy0,60.0,70.0,"[496, 516]"
wmXnAsZ3S5o,70.0,80.0,"[288, 374]"
pNcHu602EV8,10.0,20.0,[72]
pNhESKKiEDI,30.0,40.0,"[0, 72]"
pNyC6871-7s,60.0,70.0,[388]
pNrjoDwCnik,280.0,290.0,[404]
pNNjbJRrGao,0.0,10.0,[300]
pNTLvDgzQvM,10.0,20.0,"[298, 283]"
pNirIUlYwNU,30.0,40.0,"[137, 239]"
jKfyTdeOXG8,300.0,310.0,[369]
jKRf9VEeEok,30.0,40.0,"[418, 437]"
jK4Vbsd4s9w,130.0,140.0,[300]
jKBEC2DzQuM,40.0,50.0,[404]
jKWl63gozLE,50.0,60.0,"[137, 27, 260]"
2nd27vVGg8k,110.0,120.0,"[483, 484]"
2nADZL8olrg,460.0,470.0,"[0, 444]"
2n13-18I_nM,5.0,15.0,"[0, 354]"
2neeSM0lvbs,30.0,40.0,[366]
2nsUnuIkzDE,170.0,180.0,[513]
2nS_rk1118M,30.0,40.0,[137]
2nbyIEmQAaU,400.0,410.0,"[0, 300]"
tynjQtLDajY,180.0,190.0,[437]
ty2e4kipVeQ,50.0,60.0,"[137, 239]"
tyAXjOihm6g,240.0,250.0,[137]
D9XwWCyBSOo,30.0,40.0,"[0, 381]"
D9QwDtohImc,20.0,30.0,"[0, 300]"
D90-BNaz_WA,30.0,40.0,"[137, 474]"
D99-noYPOUM,50.0,60.0,"[8, 69]"
D9HNFEb9mX0,30.0,40.0,[343]
D9893od03Sc,0.0,10.0,"[27, 251]"
mwV1X8bpi2g,120.0,130.0,[137]
mwLrABPxvgA,50.0,60.0,[137]
mwafAXvcoso,90.0,100.0,[58]
mwG7z_aowKw,40.0,50.0,[267]
mwqluX7sXXU,240.0,250.0,[137]
mwe2416JIO8,300.0,310.0,[137]
mwwnfWgV_5U,160.0,170.0,"[137, 219, 281]"
mw6Ffj6Pzss,50.0,60.0,"[496, 516]"
mwA_Z3AgWxw,500.0,510.0,"[0, 388, 300, 509]"
MviNb4jpRCU,30.0,40.0,"[72, 137]"
Mv90uA0tmgc,280.0,290.0,"[137, 227, 477]"
MvvZ2akuEKU,0.0,10.0,"[388, 300]"
KvV5PmK-kHE,80.0,90.0,[269]
KvDW0DPcOgg,140.0,150.0,"[480, 506]"
KvDpzwjdVts,210.0,220.0,"[0, 68]"
Kvji2qGegPY,210.0,220.0,"[0, 53]"
Kv0hzGRKVYM,30.0,40.0,"[137, 226, 217]"
KvqU8IjDTuk,20.0,30.0,"[0, 444, 509]"
7RUkkhkqyUw,90.0,100.0,[137]
7RaP0v6zRcM,150.0,160.0,"[288, 370, 371]"
7R3tP8wKBsg,40.0,50.0,"[0, 72]"
7RtQpW2dSU4,10.0,20.0,"[137, 276]"
7RvYX1eWdbk,70.0,80.0,"[512, 137, 511, 463]"
7RJb2ZHh2JM,22.0,32.0,"[0, 526]"
7R2aJelx6Zo,560.0,570.0,"[0, 137, 458]"
7RxctxszXW0,16.0,26.0,[72]
7h6nTyP7d9o,590.0,600.0,"[137, 282]"
7hDS0w1VZQ8,21.0,31.0,"[0, 137, 72]"
2iaedClYc3M,30.0,40.0,"[137, 37]"
2i_xXpPIi0w,210.0,220.0,"[0, 388]"
2iFgXSXdqLo,30.0,40.0,[137]
2iDA-LG2tKE,30.0,40.0,[495]
2iJrP2mUmRk,0.0,10.0,"[72, 137]"
W0FdogW5564,150.0,160.0,"[137, 505]"
W05CXD-rYgc,70.0,80.0,[72]
W0RsAw5T7uQ,60.0,70.0,"[137, 266, 27]"
W0rtUS2eXlk,110.0,120.0,"[137, 258, 269]"
W0KY00lgf2A,400.0,410.0,"[0, 354, 3]"
W0sDbGpUvgE,150.0,160.0,[219]
W00eTCOgUNs,60.0,70.0,[254]
KaHwr_ygJPA,9.0,19.0,[56]
KaT1ILHf4dU,100.0,110.0,[137]
Ka3kaQv7QZk,150.0,160.0,"[0, 38]"
KauCO8zH5bw,10.0,20.0,[137]
KaKboBl8Pk8,30.0,40.0,"[137, 388]"
KabP9iNokps,30.0,40.0,[137]
KaRNFHyGE1M,0.0,10.0,[137]
KUducY_XWNs,50.0,60.0,"[0, 137]"
KUGf-irpTMQ,110.0,120.0,"[0, 137, 72, 510]"
KUoEBJeHTRc,15.0,25.0,[64]
KUgRLNB9ong,130.0,140.0,"[0, 508]"
KU2bOYiBX28,80.0,90.0,"[137, 219]"
mCSuCWZiiTM,100.0,110.0,[388]
mCKwki7LeZ4,30.0,40.0,"[0, 68, 509]"
mCX6SHv3OUQ,0.0,10.0,"[0, 494]"
sgILbRbZGH4,10.0,20.0,[388]
sgnKl22XCdI,100.0,110.0,[418]
sgs0pr3vzbM,140.0,150.0,"[0, 41]"
sggM4ikIIBM,410.0,420.0,"[0, 53]"
sg8zVaVhong,80.0,90.0,"[248, 137]"
tZdlTmEuf5M,80.0,90.0,"[0, 137]"
tZNiUEAAy1Y,200.0,210.0,"[137, 27]"
tZxc4-ee3AU,340.0,350.0,"[0, 72, 510]"
vWZKabDp9sA,50.0,60.0,[137]
vWcA3jTlAho,50.0,60.0,"[0, 354, 506]"
vWjDMosGfzE,280.0,290.0,"[0, 26, 506]"
vW2piLwSoME,30.0,40.0,"[137, 444]"
vWB9CA_qGwE,350.0,360.0,[137]
vWM2qG-nU-Y,30.0,40.0,"[137, 254]"
ioOD-ITY4bI,0.0,10.0,[499]
io8I7_KVN2I,50.0,60.0,[137]
3_ePrXeNxvQ,520.0,530.0,"[0, 137, 518]"
3_58wEMlFyk,70.0,80.0,"[0, 498, 506]"
3_14lh_jd4s,400.0,410.0,[418]
hCIB1E60Nbw,230.0,240.0,"[137, 239]"
hC25SzrG5do,110.0,120.0,"[0, 375]"
hC06ELfmfrs,510.0,520.0,"[300, 343]"
hC66uhQmS1Y,180.0,190.0,"[0, 388]"
hCfidlYn2G0,110.0,120.0,"[137, 260]"
hCy6R4_t4EY,180.0,190.0,[388]
hCELSy7hVKE,80.0,90.0,[137]
FveaOFL7eOs,300.0,310.0,[72]
FvdUm5j_oA0,190.0,200.0,[137]
FvX4beQXT9M,0.0,10.0,"[288, 283]"
FvCqbVIWjeE,30.0,40.0,"[0, 22]"
Fvng1_-sztw,90.0,100.0,"[0, 41]"
-sSVQrnvyIk,30.0,40.0,"[137, 267, 270]"
-s9kwrRilOY,30.0,40.0,[300]
-sRFfU8k0Zs,90.0,100.0,"[137, 282]"
-skhG36uWM0,20.0,30.0,"[0, 72]"
yh08ZIpNdo4,30.0,40.0,"[0, 22]"
yhbRtqBOAEo,30.0,40.0,"[8, 69]"
yhbr3qiaHt8,30.0,40.0,[343]
yhCKti6Ca2E,190.0,200.0,"[256, 137]"
yhMOo9hSdic,510.0,520.0,[381]
yhPFubhO0qA,30.0,40.0,[300]
yhQnQ2DxSSc,350.0,360.0,[300]
yhbpAGdv_d8,50.0,60.0,"[0, 3, 137, 498, 252]"
yhQ3cDwM7BM,210.0,220.0,"[491, 300]"
yhfQztx6_so,100.0,110.0,"[418, 437]"
iBK13FjJtBo,19.0,29.0,"[488, 137]"
iBh37YAaHMU,160.0,170.0,[137]
gOo8oH5Z5AU,220.0,230.0,"[0, 354, 506]"
gOOtp-74_B0,190.0,200.0,"[0, 388]"
gODO5JO0r2U,300.0,310.0,"[0, 16]"
gOhONZR_F7c,30.0,40.0,"[256, 137]"
gOvilae4Cts,30.0,40.0,"[0, 41]"
gOpZefAm-y8,20.0,30.0,[513]
gOGAQpCc3xY,30.0,40.0,"[137, 444]"
gLaD6O4j_bs,330.0,340.0,"[418, 437]"
gLtg5zH_QTY,50.0,60.0,"[0, 404]"
87bG7NseLlU,110.0,120.0,"[288, 444]"
87-FmjxcFMs,80.0,90.0,"[0, 137, 506, 444]"
8774DAut-W4,30.0,40.0,[137]
87IhSY4r2DY,0.0,10.0,"[504, 499]"
QdfdXr87mBw,30.0,40.0,"[64, 496, 513]"
QdBf5MKpT2o,18.0,28.0,"[0, 426]"
QdOQpQexB_Y,130.0,140.0,[366]
Qda98CC-UvE,60.0,70.0,[437]
ZakhvbPVWIs,10.0,20.0,"[0, 513, 300, 343]"
ZaL-ZJVwIw4,270.0,280.0,[404]
ZaeARmx4m0k,30.0,40.0,"[288, 283, 300]"
Za6RuIev_gg,30.0,40.0,"[137, 269]"
ZaofVJP8QYI,40.0,50.0,[388]
xLNuPB2L9nQ,470.0,480.0,[404]
xLByxydgxKA,10.0,20.0,"[288, 444]"
xLkVRqMKdQk,90.0,100.0,"[0, 444]"
xLxm-zMMXPM,260.0,270.0,"[0, 509, 300, 341]"
yKxvkS4Be2s,0.0,10.0,"[137, 462]"
yKIE8sIQpJU,30.0,40.0,"[216, 137, 258, 235]"
yK3D1C7j0kw,40.0,50.0,[57]
yKqCFb-voFY,30.0,40.0,"[137, 219, 477]"
yKfpwXzloNI,30.0,40.0,[39]
TzbvHCxjsZI,120.0,130.0,[41]
Tz4APOJpZr4,30.0,40.0,[381]
TzSVnfQO36I,30.0,40.0,"[0, 513]"
TzigooFv7Dc,30.0,40.0,"[298, 511]"
Tzvc1Cqk4WM,330.0,340.0,"[137, 437]"
Tz5LuXmoBsQ,0.0,10.0,[64]
RVhhSkrswc8,110.0,120.0,[72]
RVrQJCHEt6I,30.0,40.0,[72]
RVvt4w_fPV0,550.0,560.0,[469]
M3RwwAHwV20,240.0,250.0,"[248, 137]"
M3URhmcHWnM,30.0,40.0,"[0, 72]"
M3m_FhNfPKU,300.0,310.0,"[0, 67]"
M3SG0mgeC_I,40.0,50.0,"[0, 506, 444]"
M3Kr4vAMres,140.0,150.0,"[72, 444]"
L-hSsBEVaXw,540.0,550.0,[137]
L-K7mnGzx9Y,50.0,60.0,[137]
L-6ODTEz8Bc,10.0,20.0,"[0, 375]"
L-2kkQdWbT8,30.0,40.0,[52]
L-servVtfX0,30.0,40.0,[64]
L-O0eEnvQt8,20.0,30.0,[26]
L-FWhg4r7JA,30.0,40.0,"[0, 52]"
OdLCoLVRCmk,570.0,580.0,[137]
Od85JwO7ChQ,10.0,20.0,"[0, 471]"
TLMEsc_42Gw,210.0,220.0,"[137, 27]"
TL199fIBAuY,230.0,240.0,[16]
TLWULkJAdpw,180.0,190.0,[300]
TLTVY1PGBuE,90.0,100.0,"[248, 137]"
TL69HIcUSxo,10.0,20.0,[41]
TL8wHn0QHIc,100.0,110.0,"[137, 27, 237]"
TLG9DheSh-c,0.0,10.0,[137]
fvTh5m9RHZw,90.0,100.0,[137]
fvrVsDH2LuY,30.0,40.0,[501]
fvSnFEsn_NI,390.0,400.0,"[0, 506, 491]"
fvG7nQuLMn8,50.0,60.0,[41]
fvYPQygklIo,30.0,40.0,"[283, 300, 69]"
fvXl_s2jCJ4,30.0,40.0,[300]
fvpDYGzdRmo,120.0,130.0,"[137, 237]"
yCr5JTfe3BA,30.0,40.0,[72]
yCyj0Or4Fw4,10.0,20.0,[239]
yCDloqQe65k,30.0,40.0,[137]
yCVsv3Id-68,80.0,90.0,"[137, 239]"
yCrP9QBXVzc,340.0,350.0,"[0, 3, 444]"
M74wwVi3EOU,170.0,180.0,"[137, 518]"
M7Bk4dpRJ1M,30.0,40.0,[57]
M7fsgHyiicM,250.0,260.0,[137]
M7CLHAOM8Dw,110.0,120.0,[219]
M7pxbCAHyi4,30.0,40.0,"[137, 270]"
uxOaSvQy3xI,30.0,40.0,"[0, 137, 235]"
uxLY3CBoPo8,50.0,60.0,"[512, 137, 463]"
uxqI6pYUdig,170.0,180.0,"[137, 474, 239]"
uxQaC0zvWow,50.0,60.0,[72]
uxxoA1cyuss,30.0,40.0,[137]
uxTace8BosQ,5.0,15.0,[467]
aH6XgLo6gBw,60.0,70.0,"[0, 300]"
aHxWuDdWjYs,30.0,40.0,[467]
aH02jriJhNs,370.0,380.0,"[0, 379]"
aHZdDmYFZN0,380.0,390.0,[137]
aHvYVxh-aus,0.0,10.0,"[0, 137, 514]"
aHZXc7jUn4o,30.0,40.0,[137]
SX5GvhIF2j4,30.0,40.0,"[0, 72]"
SXQF06ZPEi8,30.0,40.0,"[388, 300]"
SXJg7njeocc,90.0,100.0,[16]
SXTmoJAOr_8,220.0,230.0,"[232, 137, 236]"
SXFMAPPaAbA,30.0,40.0,[388]
SXMQxeGFY9k,30.0,40.0,"[477, 137, 219, 229]"
xXVis-FfnNM,40.0,50.0,"[137, 274, 236, 239]"
xXAcRwYkgBY,510.0,520.0,"[0, 300]"
xXFyAC2KscM,550.0,560.0,"[0, 72, 510]"
xX_FcFPaVi8,0.0,10.0,"[0, 137]"
xXjmPTooKvs,30.0,40.0,"[513, 300, 343]"
xXRGgPVnkqk,90.0,100.0,[137]
xXWwlQHEL_8,20.0,30.0,"[72, 137]"
F9oAALawYgA,190.0,200.0,"[0, 525, 526]"
F9LJIyqQFe8,10.0,20.0,[137]
F9qxvpX7ndI,330.0,340.0,"[0, 300, 493, 510]"
F9nxC_387WE,50.0,60.0,[300]
F9y2jmH9DtI,140.0,150.0,"[137, 258, 254]"
F94bOCcZPSs,30.0,40.0,"[0, 382]"
F9ZsFHquC_c,60.0,70.0,"[0, 41]"
7YAS-Qo_sjI,0.0,10.0,"[0, 27, 61]"
7Yr4Y6V8hck,30.0,40.0,"[288, 504, 491, 300]"
7YgpZtq8-f4,20.0,30.0,"[0, 137, 27]"
7YtKrL6ScXA,30.0,40.0,"[137, 278]"
7YWMPBHKdyY,30.0,40.0,[137]
GEx-kxLIoko,270.0,280.0,[384]
GEHTVQw2ql4,9.0,19.0,[343]
GE9WkrYVqF4,50.0,60.0,"[418, 300]"
GE3RsN5pLcs,290.0,300.0,"[137, 279]"
GEQe3d9ybrY,220.0,230.0,"[0, 16]"
GE504eL4nwQ,30.0,40.0,"[137, 239]"
GErt8IRMRks,410.0,420.0,[426]
R2MSnjisxw4,15.0,25.0,[388]
R2l7gxc7Jn8,30.0,40.0,"[0, 16]"
R2Q_2mTrZr4,0.0,10.0,"[0, 16]"
FQdQhV1yjfc,160.0,170.0,[40]
FQGTts7xyr8,530.0,540.0,[426]
iEgERcuzwOo,10.0,20.0,"[493, 510]"
iELDexqH6mc,30.0,40.0,"[137, 27]"
iEZIU3PfWI8,250.0,260.0,[418]
iER1uwH78o4,30.0,40.0,[137]
iEcWlreXhGc,30.0,40.0,[137]
Y_EoBE7CQe4,30.0,40.0,[300]
Y_q2U2FAOdE,30.0,40.0,"[0, 506, 22]"
Y_e-1MYPEP8,1.0,11.0,[475]
Y_jwEflLthg,330.0,340.0,[300]
Y_IGnsyr_Z4,200.0,210.0,[373]
9GKalHsMARA,60.0,70.0,"[388, 300]"
9GRNQKSsbvU,30.0,40.0,"[137, 278]"
9GDRusES-D4,0.0,10.0,[518]
9Gp3BkRZt14,50.0,60.0,[275]
4hQp-2gjuZw,300.0,310.0,"[0, 137, 239]"
4hhG4upVNcs,30.0,40.0,"[472, 458]"
4hwwaJQV7Go,50.0,60.0,[426]
4hjjHLIVZ50,12.0,22.0,"[0, 137, 72]"
4hgmKqj4Fn8,8.0,18.0,"[0, 137, 491]"
J2R8Ab25reU,110.0,120.0,"[137, 518, 239]"
r3mfdE7z7as,30.0,40.0,"[264, 137]"
r3YX7kA3wB8,80.0,90.0,[298]
r3yk5mg_YuI,30.0,40.0,"[0, 388, 14]"
ity1vO-OyDM,80.0,90.0,"[0, 1, 137]"
itVlKz7wP6U,10.0,20.0,"[0, 404]"
itgeNVRhBKs,490.0,500.0,"[137, 236]"
itT0_RhSipQ,410.0,420.0,"[0, 137, 282]"
itAJKYgasxo,70.0,80.0,"[0, 3, 444]"
itnpPvk38xc,120.0,130.0,"[468, 469]"
ithYB82y0Sk,300.0,310.0,[256]
ituNSr2BDak,140.0,150.0,[137]
ituM79Yjw3E,30.0,40.0,"[0, 508]"
F1GumzX6hqo,100.0,110.0,"[0, 444]"
F14rW59_lzU,520.0,530.0,"[0, 513, 137]"
F194kbyY8EI,30.0,40.0,"[137, 254]"
F1uXNtotVsg,30.0,40.0,[137]
MJQvVbpU3Eg,30.0,40.0,"[137, 254]"
MJO1EH0MTkw,30.0,40.0,[343]
MJalXgVnSS4,50.0,60.0,"[499, 55]"
MJxKihGIgrI,270.0,280.0,[441]
MJmDXtyfqSM,30.0,40.0,"[137, 277]"
A8YKq6qnv1g,40.0,50.0,"[0, 137, 470]"
A8CJ4YSsUgs,200.0,210.0,"[216, 137, 27]"
A8-9RIidXLo,100.0,110.0,[470]
A8P5zzHCjJw,30.0,40.0,"[513, 239]"
A8xk5lx7CZw,30.0,40.0,[343]
A8sju2x5nhE,340.0,350.0,[40]
A8k8WW1zUtg,40.0,50.0,"[0, 513, 418]"
A8ED8Iix7XQ,190.0,200.0,"[0, 441, 364]"
A8hemJIOtdo,280.0,290.0,[137]
iaonijK95qA,590.0,600.0,[137]
iaWAlnr4dU8,140.0,150.0,"[0, 72]"
iaRDUksPv50,140.0,150.0,"[0, 137, 282, 506]"
iaONmOk-moU,310.0,320.0,[343]
ia6-da2KdI0,30.0,40.0,"[0, 137, 248]"
iaBtr47El1Q,40.0,50.0,"[137, 219]"
5gh5H0QqJl0,0.0,10.0,[137]
5gxpOFJCFyg,50.0,60.0,[478]
5gO1h5yQUpQ,30.0,40.0,"[300, 343]"
5g-ixS2Dz5g,20.0,30.0,"[137, 300]"
5g3OMeGl_QM,100.0,110.0,"[137, 219, 268]"
5gq7O5yLl6M,11.0,21.0,"[0, 137, 404]"
5go_w4Z-KUo,0.0,10.0,[526]
5gB0wpfKeOk,10.0,20.0,"[0, 27]"
5g6AEqxbMr4,8.0,18.0,"[137, 27]"
TybK4RTaJZM,80.0,90.0,"[0, 418, 506]"
Ty82EdVePSc,30.0,40.0,[493]
TyRZDt8ErFI,30.0,40.0,[300]
tPVsTFGWU5Q,80.0,90.0,"[137, 457, 239]"
tPvxQ5cSeZQ,20.0,30.0,"[137, 219]"
tPIKdnubhoY,0.0,10.0,[137]
tPGV-DfTe2g,120.0,130.0,"[288, 370, 444]"
bbZEikqIveg,160.0,170.0,[378]
bb-UCJUZw1A,30.0,40.0,[475]
bbZYvop-Unk,230.0,240.0,[472]
bbMiVL0LBjA,10.0,20.0,[137]
bbZ9D87RFIM,420.0,430.0,"[0, 513]"
jF4bipJD9JM,40.0,50.0,"[137, 239]"
jFc4lb1d-dM,100.0,110.0,"[490, 444, 367]"
jF_iSssgFr0,10.0,20.0,"[0, 506, 72, 510]"
jFyxzaclNa4,50.0,60.0,"[0, 72]"
jF2rfqpmR6I,30.0,40.0,"[0, 482, 471]"
jFHhcpmWlNA,70.0,80.0,"[8, 69]"
WsaSvq0sDgU,30.0,40.0,"[64, 513]"
WsLoE1uWfMs,190.0,200.0,[418]
WsTm5poQ15U,160.0,170.0,[426]
Wsiy8f2O8LU,20.0,30.0,[52]
WsG6hlKQAME,240.0,250.0,[288]
WsxrASM-GF4,140.0,150.0,[384]
IlpbRfKRBq4,30.0,40.0,[437]
IlSUPclTdmg,210.0,220.0,"[0, 354]"
IlcfrqcH7tE,60.0,70.0,"[0, 22]"
IlbMFaTfIPs,200.0,210.0,[300]
Ilb5evv8e-c,30.0,40.0,[515]
y2AulW5N9PE,30.0,40.0,"[0, 1, 16]"
y2A1Pmiu7yw,30.0,40.0,"[288, 286]"
y2hwAPJw7iY,200.0,210.0,"[0, 56]"
y2hxDEEUFNk,40.0,50.0,[369]
NZn4-gP2GiI,80.0,90.0,"[232, 137]"
NZ2kFIaW05k,450.0,460.0,"[0, 226, 137, 501, 251]"
